ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,Status,Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z
617,18.9,0.4787308,1,8.6,0.6,0.8,0.4,299.8,356.8,8,10,5,1.8,22,Superheated,42.5,-42,96.7,24,4,9.4,8,4.1
618,18.9,0.4787308,1,8.6,0.6,0.8,0.4,299.8,356.8,8,10,5,1.8,22,Superheated,42.5,-42,96.7,25,5,9.4,8.25,-0.8
619,18.9,0.4787308,1,8.6,0.6,0.8,0.4,299.8,356.8,8,10,5,1.8,22,Superheated,42.5,-42,96.7,26,5,9.4,8.25,1.5
620,18.9,0.4787308,1,8.6,0.6,0.8,0.4,299.8,356.8,8,10,5,1.8,22,Superheated,42.5,-42,96.7,27,5,9.4,8.25,3.8
621,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,1,1,9.55,-3.6,-0.9
622,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,2,1,9.55,-3.6,2.9
623,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,3,1,9.55,-3.6,6.7
624,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,4,1,9.55,1.2,-0.9
625,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,5,1,9.55,1.2,2.9
626,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,6,1,9.55,1.2,6.7
627,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,7,1,9.55,6,-0.9
628,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,8,1,9.55,6,2.9
629,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,9,1,9.55,6,6.7
630,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,10,2,7.25,-3.6,-0.9
631,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,11,2,7.25,-3.6,2.9
632,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,12,2,7.25,-3.6,6.7
633,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,13,2,7.25,1.2,-0.9
634,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,14,2,7.25,1.2,2.9
635,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,15,2,7.25,1.2,6.7
636,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,16,2,7.25,6,-0.9
637,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,17,2,7.25,6,2.9
638,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,18,2,7.25,6,6.7
639,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,19,3,8.4,-3.85,-0.9
640,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,20,3,8.4,-3.85,2.9
641,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,21,3,8.4,-3.85,6.7
642,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,22,4,8.4,-3.6,7
643,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,23,4,8.4,1.2,7
644,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,24,4,8.4,6,7
645,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,25,5,8.4,6.25,-0.9
646,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,26,5,8.4,6.25,2.9
647,23.5,0.2691343,0.6,9.8,2,0.4,1.4,511.3,317.6,7,10,8,2.2,10,Subcooled,37.9,-1,152,27,5,8.4,6.25,6.7
648,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,1,1,11.75,-1.7,-0.4
649,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,2,1,11.75,-1.7,5.9
650,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,3,1,11.75,-1.7,12.2
651,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,4,1,11.75,0.6,-0.4
652,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,5,1,11.75,0.6,5.9
653,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,6,1,11.75,0.6,12.2
654,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,7,1,11.75,2.9,-0.4
655,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,8,1,11.75,2.9,5.9
656,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,9,1,11.75,2.9,12.2
657,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,10,2,9.45,-1.7,-0.4
658,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,11,2,9.45,-1.7,5.9
659,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,12,2,9.45,-1.7,12.2
660,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,13,2,9.45,0.6,-0.4
661,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,14,2,9.45,0.6,5.9
662,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,15,2,9.45,0.6,12.2
663,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,16,2,9.45,2.9,-0.4
664,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,17,2,9.45,2.9,5.9
665,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,18,2,9.45,2.9,12.2
666,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,19,3,10.6,-1.95,-0.4
667,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,20,3,10.6,-1.95,5.9
668,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,21,3,10.6,-1.95,12.2
669,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,22,4,10.6,-1.7,12.5
670,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,23,4,10.6,0.6,12.5
671,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,24,4,10.6,2.9,12.5
672,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,25,5,10.6,3.15,-0.4
673,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,26,5,10.6,3.15,5.9
674,25.2,0.829518,1,3.2,2.8,0.4,0.4,322.9,341,9,5,13,2.2,4,Subcooled,42.5,-42,96.7,27,5,10.6,3.15,12.2
675,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,1,1,10.85,-4.6,-2
676,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,2,1,10.85,-4.6,0.8
677,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,3,1,10.85,-4.6,3.6
678,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,4,1,10.85,0.2,-2
679,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,5,1,10.85,0.2,0.8
680,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,6,1,10.85,0.2,3.6
681,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,7,1,10.85,5,-2
682,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,8,1,10.85,5,0.8
683,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,9,1,10.85,5,3.6
684,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,10,2,10.15,-4.6,-2
685,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,11,2,10.15,-4.6,0.8
686,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,12,2,10.15,-4.6,3.6
687,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,13,2,10.15,0.2,-2
688,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,14,2,10.15,0.2,0.8
689,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,15,2,10.15,0.2,3.6
690,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,16,2,10.15,5,-2
691,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,17,2,10.15,5,0.8
692,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,18,2,10.15,5,3.6
693,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,19,3,10.5,-4.85,-2
694,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,20,3,10.5,-4.85,0.8
695,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,21,3,10.5,-4.85,3.6
696,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,22,4,10.5,-4.6,3.9
697,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,23,4,10.5,0.2,3.9
698,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,24,4,10.5,5,3.9
699,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,25,5,10.5,5.25,-2
700,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,26,5,10.5,5.25,0.8
701,12.3,0.185236,2.4,7.6,2.4,1.2,2,373.9,290.9,9,10,6,0.6,1,Subcooled,42.5,-42,96.7,27,5,10.5,5.25,3.6
702,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,1,1,19.75,-1.4,-1.9
703,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,2,1,19.75,-1.4,3.4
704,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,3,1,19.75,-1.4,8.7
705,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,4,1,19.75,3.4,-1.9
706,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,5,1,19.75,3.4,3.4
707,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,6,1,19.75,3.4,8.7
708,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,7,1,19.75,8.2,-1.9
709,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,8,1,19.75,8.2,3.4
710,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,9,1,19.75,8.2,8.7
711,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,10,2,17.05,-1.4,-1.9
712,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,11,2,17.05,-1.4,3.4
713,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,12,2,17.05,-1.4,8.7
714,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,13,2,17.05,3.4,-1.9
715,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,14,2,17.05,3.4,3.4
716,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,15,2,17.05,3.4,8.7
717,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,16,2,17.05,8.2,-1.9
718,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,17,2,17.05,8.2,3.4
719,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,18,2,17.05,8.2,8.7
720,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,19,3,18.4,-1.65,-1.9
721,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,20,3,18.4,-1.65,3.4
722,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,21,3,18.4,-1.65,8.7
723,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,22,4,18.4,-1.4,9
724,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,23,4,18.4,3.4,9
725,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,24,4,18.4,8.2,9
726,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,25,5,18.4,8.45,-1.9
727,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,26,5,18.4,8.45,3.4
728,33.6,0.3658967,2.2,1.4,1,1.8,0.6,397.7,334.4,16,10,11,2.6,12,Subcooled,37.9,-1,152,27,5,18.4,8.45,8.7
729,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,1,1,14.45,-1.3,-0.4
730,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,2,1,14.45,-1.3,6.4
731,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,3,1,14.45,-1.3,13.2
732,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,4,1,14.45,6,-0.4
733,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,5,1,14.45,6,6.4
734,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,6,1,14.45,6,13.2
735,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,7,1,14.45,13.3,-0.4
736,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,8,1,14.45,13.3,6.4
737,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,9,1,14.45,13.3,13.2
738,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,10,2,12.35,-1.3,-0.4
739,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,11,2,12.35,-1.3,6.4
740,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,12,2,12.35,-1.3,13.2
741,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,13,2,12.35,6,-0.4
742,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,14,2,12.35,6,6.4
743,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,15,2,12.35,6,13.2
744,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,16,2,12.35,13.3,-0.4
745,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,17,2,12.35,13.3,6.4
746,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,18,2,12.35,13.3,13.2
747,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,19,3,13.4,-1.55,-0.4
748,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,20,3,13.4,-1.55,6.4
749,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,21,3,13.4,-1.55,13.2
750,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,22,4,13.4,-1.3,13.5
751,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,23,4,13.4,6,13.5
752,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,24,4,13.4,13.3,13.5
753,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,25,5,13.4,13.55,-0.4
754,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,26,5,13.4,13.55,6.4
755,15.3,0.6934026,2.8,7,1.4,0.4,0.4,329.5,360.7,11,15,14,2,29,Subcooled,37.9,-1,152,27,5,13.4,13.55,13.2
756,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,1,1,8.85,-6.6,-0.8
757,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,2,1,8.85,-6.6,0.5
758,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,3,1,8.85,-6.6,1.8
759,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,4,1,8.85,0.2,-0.8
760,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,5,1,8.85,0.2,0.5
761,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,6,1,8.85,0.2,1.8
762,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,7,1,8.85,7,-0.8
763,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,8,1,8.85,7,0.5
764,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,9,1,8.85,7,1.8
765,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,10,2,6.35,-6.6,-0.8
766,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,11,2,6.35,-6.6,0.5
767,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,12,2,6.35,-6.6,1.8
768,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,13,2,6.35,0.2,-0.8
769,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,14,2,6.35,0.2,0.5
770,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,15,2,6.35,0.2,1.8
771,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,16,2,6.35,7,-0.8
772,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,17,2,6.35,7,0.5
773,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,18,2,6.35,7,1.8
774,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,19,3,7.6,-6.85,-0.8
775,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,20,3,7.6,-6.85,0.5
776,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,21,3,7.6,-6.85,1.8
777,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,22,4,7.6,-6.6,2.1
778,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,23,4,7.6,0.2,2.1
779,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,24,4,7.6,7,2.1
780,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,25,5,7.6,7.25,-0.8
781,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,26,5,7.6,7.25,0.5
782,17.1,0.2757808,0.8,5,1,0.6,0.8,379.5,353.2,6,14,3,2.4,1,Superheated,42.5,-42,96.7,27,5,7.6,7.25,1.8
783,7.8,0.6587952,1,5.4,0.6,0.4,0.4,392.9,368.6,6,13,15,1.8,21,Superheated,42.5,-42,96.7,1,1,8.35,-3.9,-0.4
784,7.8,0.6587952,1,5.4,0.6,0.4,0.4,392.9,368.6,6,13,15,1.8,21,Superheated,42.5,-42,96.7,2,1,8.35,-3.9,6.9
785,7.8,0.6587952,1,5.4,0.6,0.4,0.4,392.9,368.6,6,13,15,1.8,21,Superheated,42.5,-42,96.7,3,1,8.35,-3.9,14.2
786,7.8,0.6587952,1,5.4,0.6,0.4,0.4,392.9,368.6,6,13,15,1.8,21,Superheated,42.5,-42,96.7,4,1,8.35,2.4,-0.4
